loss,accuracy,val_loss,val_accuracy,lr
0.43947309454282124,1.0,0.6116833448410034,0.9200000166893005,0.0002899999963119626
0.43602438966433205,1.0,0.612933874130249,0.9399999976158142,0.0002800000074785203
0.480426557858785,0.9866666793823242,0.628834891319275,0.9100000262260437,0.0002699999895412475
0.4417527476946513,1.0,0.597422432899475,0.9399999976158142,0.00026000000070780516
0.45400999784469603,0.9866666793823242,0.592546796798706,0.949999988079071,0.0002500000118743628
0.4321073313554128,1.0,0.5946574568748474,0.949999988079071,0.00023999999393709004
0.43386167685190835,1.0,0.5949499249458313,0.9399999976158142,0.0002300000051036477
0.4345230380694071,1.0,0.5913605213165283,0.949999988079071,0.00022000000171829015
0.44094446698824563,1.0,0.579521656036377,0.949999988079071,0.0002099999983329326
0.44043227036794025,1.0,0.5850424528121948,0.949999988079071,0.00019999999494757503
0.4437370757261912,0.9933333396911621,0.6082259535789489,0.9300000071525574,0.0001900000061141327
0.4429632008075714,1.0,0.6062886953353882,0.9200000166893005,0.00018000000272877514
0.4356713136037191,0.996666669845581,0.6088997840881347,0.9300000071525574,0.00016999999934341758
0.43312843441963195,1.0,0.5790875434875489,0.949999988079071,0.00015999999595806003
0.4397923787434896,1.0,0.6099616408348083,0.9300000071525574,0.0001500000071246177
0.4316545387109121,1.0,0.5785723209381104,0.9399999976158142,0.00014000000373926014
0.43320377071698507,1.0,0.587777829170227,0.949999988079071,0.00013000000035390258
0.43629495104153954,1.0,0.6084807395935059,0.9200000166893005,0.00011999999696854502
0.4307617803414663,1.0,0.5936405897140503,0.9300000071525574,0.00011000000085914508
0.4366320252418518,1.0,0.5895086646080017,0.9399999976158142,9.999999747378752e-05
0.4334333300590515,1.0,0.5854528307914734,0.9399999976158142,9.000000136438757e-05
0.4342748026053111,1.0,0.5911609292030334,0.9399999976158142,7.999999797903001e-05
0.4380856176217397,1.0,0.5798272967338562,0.949999988079071,7.000000186963007e-05
0.4422478397687276,0.996666669845581,0.585309636592865,0.9399999976158142,5.999999848427251e-05
0.4419454018274943,0.996666669845581,0.626832902431488,0.9100000262260437,4.999999873689376e-05
0.43810009558995566,1.0,0.6278362154960633,0.9100000262260437,3.9999998989515007e-05
0.4303074638048808,1.0,0.6028236031532288,0.9300000071525574,2.9999999242136255e-05
0.4331957618395487,1.0,0.5741239190101624,0.949999988079071,1.9999999494757503e-05
0.436041792233785,1.0,0.6034537136554718,0.9300000071525574,9.999999747378752e-06
